"year","state_abb","nevent","ncasualties","mean_ncasualties","perp_known_to_victim","firearm","incident_type","num_killed_sel","pop"
1995,"USA",0,0,0,"known_domestic","no","no_sel","ge6",266386596
1996,"USA",1,7,7,"known_domestic","no","no_sel","ge6",269540779
1997,"USA",1,8,8,"known_domestic","no","no_sel","ge6",272776678
1998,"USA",1,6,6,"known_domestic","no","no_sel","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","no_sel","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","no_sel","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","no_sel","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","no_sel","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","no_sel","ge6",290107933
2004,"USA",1,7,7,"known_domestic","no","no_sel","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","no_sel","ge6",295516599
2006,"USA",1,6,6,"known_domestic","no","no_sel","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","no_sel","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","no_sel","ge6",304093966
2009,"USA",1,8,8,"known_domestic","no","no_sel","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","no_sel","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","no_sel","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","no_sel","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","no_sel","ge6",316128839
2014,"USA",1,6,6,"known_domestic","no","no_sel","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","no_sel","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","no_sel","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","no_sel","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","arguments","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","arguments","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","arguments","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","arguments","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","arguments","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","arguments","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","arguments","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","arguments","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","arguments","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","arguments","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","arguments","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","arguments","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","arguments","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","arguments","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","arguments","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","arguments","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","arguments","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","arguments","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","arguments","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","arguments","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","arguments","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","arguments","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","arguments","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","arguments","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","arguments","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","arguments","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","arguments","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","arguments","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","arguments","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","arguments","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","arguments","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","arguments","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","arguments","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","arguments","ge6",325719178
1984,"USA",1,6,6,"known_domestic","no","crime_related","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","crime_related","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","crime_related","ge6",240297079
1987,"USA",1,7,7,"known_domestic","no","crime_related","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","crime_related","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","crime_related","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","crime_related","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","crime_related","ge6",253088068
1992,"USA",1,6,6,"known_domestic","no","crime_related","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","crime_related","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","crime_related","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","crime_related","ge6",266386596
1996,"USA",1,7,7,"known_domestic","no","crime_related","ge6",269540779
1997,"USA",1,8,8,"known_domestic","no","crime_related","ge6",272776678
1998,"USA",1,6,6,"known_domestic","no","crime_related","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","crime_related","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","crime_related","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","crime_related","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","crime_related","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","crime_related","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","crime_related","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","crime_related","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","crime_related","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","crime_related","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","crime_related","ge6",304093966
2009,"USA",1,8,8,"known_domestic","no","crime_related","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","crime_related","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","crime_related","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","crime_related","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","crime_related","ge6",316128839
2014,"USA",1,6,6,"known_domestic","no","crime_related","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","crime_related","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","crime_related","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","crime_related","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","felon_killed_by_police","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","felon_killed_by_private_citizen","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","institutional","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","institutional","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","institutional","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","institutional","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","institutional","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","institutional","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","institutional","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","institutional","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","institutional","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","institutional","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","institutional","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","institutional","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","institutional","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","institutional","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","institutional","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","institutional","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","institutional","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","institutional","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","institutional","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","institutional","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","institutional","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","institutional","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","institutional","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","institutional","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","institutional","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","institutional","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","institutional","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","institutional","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","institutional","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","institutional","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","institutional","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","institutional","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","institutional","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","institutional","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","negligence","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","negligence","ge6",238116263
1986,"USA",1,8,8,"known_domestic","no","negligence","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","negligence","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","negligence","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","negligence","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","negligence","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","negligence","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","negligence","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","negligence","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","negligence","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","negligence","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","negligence","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","negligence","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","negligence","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","negligence","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","negligence","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","negligence","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","negligence","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","negligence","ge6",290107933
2004,"USA",1,7,7,"known_domestic","no","negligence","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","negligence","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","negligence","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","negligence","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","negligence","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","negligence","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","negligence","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","negligence","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","negligence","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","negligence","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","negligence","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","negligence","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","negligence","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","negligence","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","other","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","other","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","other","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","other","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","other","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","other","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","other","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","other","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","other","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","other","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","other","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","other","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","other","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","other","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","other","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","other","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","other","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","other","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","other","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","other","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","other","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","other","ge6",295516599
2006,"USA",0,0,0,"known_domestic","no","other","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","other","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","other","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","other","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","other","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","other","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","other","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","other","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","other","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","other","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","other","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","other","ge6",325719178
1984,"USA",0,0,0,"known_domestic","no","undetermined","ge6",235955196
1985,"USA",0,0,0,"known_domestic","no","undetermined","ge6",238116263
1986,"USA",0,0,0,"known_domestic","no","undetermined","ge6",240297079
1987,"USA",0,0,0,"known_domestic","no","undetermined","ge6",242487990
1988,"USA",0,0,0,"known_domestic","no","undetermined","ge6",244769449
1989,"USA",0,0,0,"known_domestic","no","undetermined","ge6",247158528
1990,"USA",0,0,0,"known_domestic","no","undetermined","ge6",248922111
1991,"USA",0,0,0,"known_domestic","no","undetermined","ge6",253088068
1992,"USA",0,0,0,"known_domestic","no","undetermined","ge6",256606463
1993,"USA",0,0,0,"known_domestic","no","undetermined","ge6",260024637
1994,"USA",0,0,0,"known_domestic","no","undetermined","ge6",263241475
1995,"USA",0,0,0,"known_domestic","no","undetermined","ge6",266386596
1996,"USA",0,0,0,"known_domestic","no","undetermined","ge6",269540779
1997,"USA",0,0,0,"known_domestic","no","undetermined","ge6",272776678
1998,"USA",0,0,0,"known_domestic","no","undetermined","ge6",276032848
1999,"USA",0,0,0,"known_domestic","no","undetermined","ge6",279040168
2000,"USA",0,0,0,"known_domestic","no","undetermined","ge6",281421906
2001,"USA",0,0,0,"known_domestic","no","undetermined","ge6",284968955
2002,"USA",0,0,0,"known_domestic","no","undetermined","ge6",287625193
2003,"USA",0,0,0,"known_domestic","no","undetermined","ge6",290107933
2004,"USA",0,0,0,"known_domestic","no","undetermined","ge6",292805298
2005,"USA",0,0,0,"known_domestic","no","undetermined","ge6",295516599
2006,"USA",1,6,6,"known_domestic","no","undetermined","ge6",298379912
2007,"USA",0,0,0,"known_domestic","no","undetermined","ge6",301231207
2008,"USA",0,0,0,"known_domestic","no","undetermined","ge6",304093966
2009,"USA",0,0,0,"known_domestic","no","undetermined","ge6",306771529
2010,"USA",0,0,0,"known_domestic","no","undetermined","ge6",308745538
2011,"USA",0,0,0,"known_domestic","no","undetermined","ge6",311591917
2012,"USA",0,0,0,"known_domestic","no","undetermined","ge6",313914040
2013,"USA",0,0,0,"known_domestic","no","undetermined","ge6",316128839
2014,"USA",0,0,0,"known_domestic","no","undetermined","ge6",318857056
2015,"USA",0,0,0,"known_domestic","no","undetermined","ge6",321418820
2016,"USA",0,0,0,"known_domestic","no","undetermined","ge6",323127513
2017,"USA",0,0,0,"known_domestic","no","undetermined","ge6",325719178
1984,"USA",1,6,6,"known_domestic","yes","no_sel","ge6",235955196
1985,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",238116263
1986,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",240297079
1987,"USA",1,7,7,"known_domestic","yes","no_sel","ge6",242487990
1988,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",244769449
1989,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",247158528
1990,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",248922111
1991,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",253088068
1992,"USA",1,6,6,"known_domestic","yes","no_sel","ge6",256606463
1993,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",260024637
1994,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",263241475
1995,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",266386596
1996,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",269540779
1997,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",272776678
1998,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",276032848
1999,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",279040168
2000,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",281421906
2001,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",284968955
2002,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",287625193
2003,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",290107933
2004,"USA",1,9,9,"known_domestic","yes","no_sel","ge6",292805298
2005,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",295516599
2006,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",298379912
2007,"USA",1,6,6,"known_domestic","yes","no_sel","ge6",301231207
2008,"USA",2,15,7.5,"known_domestic","yes","no_sel","ge6",304093966
2009,"USA",1,6,6,"known_domestic","yes","no_sel","ge6",306771529
2010,"USA",1,8,8,"known_domestic","yes","no_sel","ge6",308745538
2011,"USA",2,12,6,"known_domestic","yes","no_sel","ge6",311591917
2012,"USA",1,7,7,"known_domestic","yes","no_sel","ge6",313914040
2013,"USA",0,0,0,"known_domestic","yes","no_sel","ge6",316128839
2014,"USA",1,6,6,"known_domestic","yes","no_sel","ge6",318857056
2015,"USA",1,9,9,"known_domestic","yes","no_sel","ge6",321418820
2016,"USA",1,10,10,"known_domestic","yes","no_sel","ge6",323127513
2017,"USA",2,29,14.5,"known_domestic","yes","no_sel","ge6",325719178
1984,"USA",0,0,0,"known_domestic","yes","arguments","ge6",235955196
1985,"USA",0,0,0,"known_domestic","yes","arguments","ge6",238116263
1986,"USA",0,0,0,"known_domestic","yes","arguments","ge6",240297079
1987,"USA",0,0,0,"known_domestic","yes","arguments","ge6",242487990
1988,"USA",0,0,0,"known_domestic","yes","arguments","ge6",244769449
1989,"USA",0,0,0,"known_domestic","yes","arguments","ge6",247158528
1990,"USA",0,0,0,"known_domestic","yes","arguments","ge6",248922111
1991,"USA",0,0,0,"known_domestic","yes","arguments","ge6",253088068
1992,"USA",1,6,6,"known_domestic","yes","arguments","ge6",256606463
1993,"USA",0,0,0,"known_domestic","yes","arguments","ge6",260024637
1994,"USA",0,0,0,"known_domestic","yes","arguments","ge6",263241475
1995,"USA",0,0,0,"known_domestic","yes","arguments","ge6",266386596
1996,"USA",0,0,0,"known_domestic","yes","arguments","ge6",269540779
1997,"USA",0,0,0,"known_domestic","yes","arguments","ge6",272776678
1998,"USA",0,0,0,"known_domestic","yes","arguments","ge6",276032848
1999,"USA",0,0,0,"known_domestic","yes","arguments","ge6",279040168
2000,"USA",0,0,0,"known_domestic","yes","arguments","ge6",281421906
2001,"USA",0,0,0,"known_domestic","yes","arguments","ge6",284968955
2002,"USA",0,0,0,"known_domestic","yes","arguments","ge6",287625193
2003,"USA",0,0,0,"known_domestic","yes","arguments","ge6",290107933
2004,"USA",0,0,0,"known_domestic","yes","arguments","ge6",292805298
2005,"USA",0,0,0,"known_domestic","yes","arguments","ge6",295516599
2006,"USA",0,0,0,"known_domestic","yes","arguments","ge6",298379912
2007,"USA",0,0,0,"known_domestic","yes","arguments","ge6",301231207
2008,"USA",1,6,6,"known_domestic","yes","arguments","ge6",304093966
2009,"USA",1,6,6,"known_domestic","yes","arguments","ge6",306771529
2010,"USA",0,0,0,"known_domestic","yes","arguments","ge6",308745538
2011,"USA",1,6,6,"known_domestic","yes","arguments","ge6",311591917
2012,"USA",1,7,7,"known_domestic","yes","arguments","ge6",313914040
2013,"USA",0,0,0,"known_domestic","yes","arguments","ge6",316128839
2014,"USA",0,0,0,"known_domestic","yes","arguments","ge6",318857056
2015,"USA",0,0,0,"known_domestic","yes","arguments","ge6",321418820
2016,"USA",0,0,0,"known_domestic","yes","arguments","ge6",323127513
2017,"USA",1,9,9,"known_domestic","yes","arguments","ge6",325719178
1984,"USA",1,6,6,"known_domestic","yes","crime_related","ge6",235955196
1985,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",238116263
1986,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",240297079
1987,"USA",1,7,7,"known_domestic","yes","crime_related","ge6",242487990
1988,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",244769449
1989,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",247158528
1990,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",248922111
1991,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",253088068
1992,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",256606463
1993,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",260024637
1994,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",263241475
1995,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",266386596
1996,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",269540779
1997,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",272776678
1998,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",276032848
1999,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",279040168
2000,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",281421906
2001,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",284968955
2002,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",287625193
2003,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",290107933
2004,"USA",1,9,9,"known_domestic","yes","crime_related","ge6",292805298
2005,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",295516599
2006,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",298379912
2007,"USA",1,6,6,"known_domestic","yes","crime_related","ge6",301231207
2008,"USA",0,0,0,"known_domestic","yes","crime_related","ge6",304093966
